Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,105.16000366210938,105.66000366210938,102.66999816894531,103.43000030517578,79.37124633789062,4323700
2015-01-05,102.77999877929688,102.77999877929688,100.79000091552734,101.26000213623047,77.70602416992188,5878100
2015-01-06,102.06999969482422,102.06999969482422,100.33999633789062,100.94999694824219,77.46817016601562,4910100
2015-01-07,102.29000091552734,104.47000122070312,102.0,104.41000366210938,80.12330627441406,5091000
2015-01-08,105.37000274658203,106.98999786376953,105.0199966430664,106.72000122070312,81.89598083496094,6464600
2015-01-09,106.87999725341797,106.87999725341797,104.81999969482422,104.88999938964844,80.49164581298828,5717600
2015-01-12,105.16999816894531,105.29000091552734,104.05999755859375,104.41999816894531,80.13099670410156,4992900
2015-01-13,105.41000366210938,106.04000091552734,103.1500015258789,103.7300033569336,79.60147857666016,5395200
2015-01-14,102.41999816894531,103.41000366210938,101.87999725341797,102.63999938964844,78.7650375366211,5384400
2015-01-15,103.31999969482422,103.6500015258789,100.81999969482422,101.01000213623047,77.51420593261719,6895000
2015-01-16,100.86000061035156,104.30999755859375,100.23999786376953,104.12000274658203,79.90074920654297,6403800
2015-01-20,104.83999633789062,104.94999694824219,102.3499984741211,103.25,79.23311614990234,5331300
2015-01-21,103.05000305175781,104.05999755859375,102.5,103.52999877929688,79.44800567626953,5899200
2015-01-22,104.37999725341797,106.30999755859375,103.54000091552734,106.06999969482422,81.39715576171875,5804100
2015-01-23,106.20999908447266,106.4800033569336,105.30999755859375,105.37000274658203,80.85999298095703,4072300
2015-01-26,105.36000061035156,106.5,105.05999755859375,106.36000061035156,81.61971282958984,4192300
2015-01-27,104.77999877929688,105.80999755859375,104.4000015258789,105.16000366210938,80.69884490966797,4606500
2015-01-28,105.30999755859375,107.43000030517578,104.5999984741211,104.73999786376953,80.37652587890625,4917300
2015-01-29,105.13999938964844,107.73999786376953,104.51000213623047,107.62000274658203,82.58663177490234,6529300
2015-01-30,106.36000061035156,106.86000061035156,104.37999725341797,104.41999816894531,80.13099670410156,7000000
2015-02-02,104.77999877929688,105.0,101.56999969482422,104.43000030517578,80.13863372802734,5012800
2015-02-03,104.88999938964844,107.31999969482422,104.80999755859375,107.23999786376953,82.29501342773438,5969200
2015-02-04,107.08999633789062,109.0,106.75,108.41000366210938,83.19287872314453,6765200
2015-02-05,108.9800033569336,109.33999633789062,108.1500015258789,108.98999786376953,83.6379623413086,4471800
2015-02-06,109.27999877929688,109.73999786376953,108.45999908447266,109.04000091552734,83.67631530761719,4223700
2015-02-09,108.87999725341797,109.45999908447266,108.04000091552734,108.33999633789062,83.13914489746094,4243800
2015-02-10,108.79000091552734,110.8499984741211,108.66000366210938,110.66999816894531,84.92715454101562,5414400
2015-02-11,110.5999984741211,110.80000305175781,109.80999755859375,110.30999755859375,84.65091705322266,4552900
2015-02-12,110.80999755859375,112.19999694824219,110.20999908447266,112.16000366210938,86.07059478759766,4592200
2015-02-13,112.01000213623047,112.38999938964844,111.30000305175781,111.88999938964844,85.8634033203125,5098600
2015-02-17,111.69000244140625,112.2300033569336,110.62000274658203,112.0,85.94780731201172,6028600
