Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,90.83999633789062,91.0,89.91999816894531,90.44000244140625,66.04940032958984,7251400
2015-01-05,90.2300033569336,91.0,89.8499984741211,90.01000213623047,65.73534393310547,8626100
2015-01-06,90.30999755859375,90.55999755859375,89.26000213623047,89.5999984741211,65.43592834472656,7791200
2015-01-07,89.94000244140625,90.37000274658203,89.55999755859375,90.06999969482422,65.77916717529297,5986600
2015-01-08,90.4800033569336,91.2300033569336,90.12999725341797,91.0999984741211,66.53140258789062,6823300
2015-01-09,91.18000030517578,91.18000030517578,90.12000274658203,90.25,65.9106216430664,4872800
2015-01-12,90.4800033569336,90.62000274658203,89.51000213623047,89.91999816894531,65.66961669921875,5250900
2015-01-13,90.77999877929688,91.5,89.7699966430664,90.30000305175781,65.94713592529297,6727100
2015-01-14,89.7300033569336,90.16000366210938,89.43000030517578,89.98999786376953,65.72073364257812,6418200
2015-01-15,90.48999786376953,90.5,89.33999633789062,89.86000061035156,65.62580871582031,6768200
2015-01-16,89.94999694824219,91.33999633789062,89.87000274658203,91.25,66.64092254638672,8815700
2015-01-20,91.25,91.79000091552734,90.5,91.19000244140625,66.59710693359375,9869900
2015-01-21,90.4000015258789,91.19000244140625,89.62999725341797,90.7300033569336,66.73248291015625,6974500
2015-01-22,91.04000091552734,91.69000244140625,89.87000274658203,91.62000274658203,67.38703918457031,7211200
2015-01-23,91.16999816894531,91.19000244140625,89.94999694824219,90.08000183105469,66.25438690185547,6745700
2015-01-26,89.94999694824219,89.94999694824219,88.73999786376953,89.58000183105469,65.8866195678711,9371700
2015-01-27,87.0999984741211,87.20999908447266,86.0199966430664,86.48999786376953,63.61391067504883,14417400
2015-01-28,86.62999725341797,86.91000366210938,85.01000213623047,85.1500015258789,62.628318786621094,14033400
2015-01-29,85.77999877929688,86.11000061035156,85.1500015258789,85.66999816894531,63.01078414916992,12054500
2015-01-30,85.08999633789062,85.22000122070312,84.25,84.29000091552734,61.995792388916016,14685300
2015-02-02,84.58000183105469,85.13999938964844,83.68000030517578,85.12000274658203,62.60626983642578,10278700
2015-02-03,85.94999694824219,86.0,85.12000274658203,85.94999694824219,63.21675491333008,10747900
2015-02-04,85.88999938964844,86.4800033569336,85.55000305175781,85.79000091552734,63.09904098510742,9212800
2015-02-05,86.23999786376953,86.77999877929688,86.0999984741211,86.69999694824219,63.76835632324219,6531300
2015-02-06,86.55999755859375,86.61000061035156,85.1500015258789,85.61000061035156,62.966651916503906,8429800
2015-02-09,85.30999755859375,85.43000030517578,84.58999633789062,85.05000305175781,62.5547981262207,8811500
2015-02-10,85.33000183105469,85.56999969482422,84.81999969482422,85.38999938964844,62.80486297607422,7059300
2015-02-11,85.94999694824219,86.19999694824219,85.1500015258789,85.63999938964844,62.988739013671875,7184600
2015-02-12,86.05999755859375,86.1500015258789,85.41000366210938,86.02999877929688,63.27556610107422,6074600
2015-02-13,86.02999877929688,86.1500015258789,85.5,85.9000015258789,63.17997741699219,6272000
2015-02-17,86.05999755859375,86.05999755859375,85.0,85.48999786376953,62.87839889526367,10310400
2015-02-18,85.76000213623047,86.38999938964844,85.5199966430664,86.26000213623047,63.44472885131836,8132300
2015-02-19,86.11000061035156,86.30000305175781,85.05000305175781,85.20999908447266,62.672462463378906,7271600
2015-02-20,84.94999694824219,85.05000305175781,84.19000244140625,84.87000274658203,62.42241668701172,9581300
2015-02-23,84.95999908447266,85.5,84.6500015258789,85.38999938964844,62.80486297607422,7919200
2015-02-24,85.51000213623047,85.73999786376953,85.01000213623047,85.5,62.88576889038086,6502200
2015-02-25,85.69999694824219,85.80000305175781,85.23999786376953,85.45999908447266,62.8563346862793,5975800
2015-02-26,85.41999816894531,85.76000213623047,84.88999938964844,85.16999816894531,62.64305114746094,7964500
2015-02-27,85.0199966430664,85.37999725341797,84.56999969482422,85.12999725341797,62.613624572753906,7685000
2015-03-02,85.12999725341797,85.41000366210938,84.83999633789062,85.41000366210938,62.819557189941406,7235200
2015-03-03,85.3499984741211,85.44000244140625,84.54000091552734,85.16000366210938,62.63570022583008,6095600
2015-03-04,85.04000091552734,85.23999786376953,84.20999908447266,84.3499984741211,62.039955139160156,7370000
2015-03-05,84.62000274658203,84.76000213623047,84.08999633789062,84.62999725341797,62.24586486816406,5914200
2015-03-06,84.33999633789062,84.37000274658203,82.37000274658203,82.66000366210938,60.79690933227539,11338700
2015-03-09,82.79000091552734,83.20999908447266,82.68000030517578,83.08999633789062,61.11320495605469,7326700
2015-03-10,82.47000122070312,82.87999725341797,81.54000091552734,81.54000091552734,59.97316360473633,9681400
2015-03-11,81.52999877929688,81.77999877929688,80.80999755859375,81.38999938964844,59.86281967163086,10066600
2015-03-12,81.58999633789062,82.12000274658203,81.51000213623047,82.08999633789062,60.377681732177734,6951100
2015-03-13,81.9800033569336,82.27999877929688,81.1500015258789,81.83000183105469,60.18645477294922,7492500
2015-03-16,82.08000183105469,83.94999694824219,81.98999786376953,83.55999755859375,61.45885467529297,15618300
2015-03-17,83.36000061035156,83.37000274658203,82.43000030517578,82.8499984741211,60.936683654785156,7509300
2015-03-18,82.86000061035156,84.05000305175781,82.0199966430664,83.75,61.598636627197266,12607900
2015-03-19,83.45999908447266,83.75,83.12000274658203,83.37999725341797,61.32648849487305,9257500
2015-03-20,83.98999786376953,84.79000091552734,83.7699966430664,84.73999786376953,62.326778411865234,22580300
2015-03-23,84.37000274658203,85.05000305175781,84.36000061035156,84.86000061035156,62.4150505065918,9891100
2015-03-24,84.88999938964844,85.11000061035156,83.87000274658203,83.91999816894531,61.72365951538086,7478800
2015-03-25,84.37000274658203,84.37000274658203,82.86000061035156,83.01000213623047,61.054351806640625,8482200
2015-03-26,82.58000183105469,82.61000061035156,81.94999694824219,82.1500015258789,60.421810150146484,7311600
2015-03-27,82.08000183105469,82.54000091552734,81.98999786376953,82.30999755859375,60.539493560791016,6440600
2015-03-30,82.62999725341797,82.94999694824219,82.1500015258789,82.72000122070312,60.841060638427734,6416800
2015-03-31,82.76000213623047,82.93000030517578,81.94000244140625,81.94000244140625,60.26735305786133,8649700
2015-04-01,82.44000244140625,82.44999694824219,81.44999694824219,82.31999969482422,60.5468635559082,7395300
2015-04-02,82.16999816894531,82.58999633789062,81.91999816894531,82.43000030517578,60.62773513793945,6169800
2015-04-06,81.91999816894531,83.2300033569336,81.51000213623047,83.04000091552734,61.0764045715332,6856300
2015-04-07,82.93000030517578,83.29000091552734,82.33000183105469,82.38999938964844,60.59831237792969,6329900
2015-04-08,82.30000305175781,83.18000030517578,82.2699966430664,82.7699966430664,60.877830505371094,6523400
2015-04-09,82.62999725341797,82.94999694824219,82.01000213623047,82.88999938964844,60.96607208251953,6185000
2015-04-10,82.80000305175781,83.62999725341797,82.72000122070312,83.3499984741211,61.304412841796875,7001700
2015-04-13,83.0,83.94999694824219,82.94000244140625,83.43000030517578,61.363277435302734,8290500
2015-04-14,83.38999938964844,83.87999725341797,83.05000305175781,83.5999984741211,61.48830032348633,6792600
2015-04-15,83.8499984741211,84.19999694824219,83.4800033569336,83.51000213623047,61.422115325927734,7006400
2015-04-16,83.55999755859375,84.06999969482422,83.3499984741211,83.5,61.414756774902344,7615900
2015-04-17,83.0,83.22000122070312,82.02999877929688,82.52999877929688,60.701290130615234,9533800
2015-04-20,83.08999633789062,83.9800033569336,82.80000305175781,82.87000274658203,60.95138931274414,7416000
2015-04-21,83.38999938964844,83.80000305175781,82.9000015258789,83.08000183105469,61.105831146240234,7696400
2015-04-22,83.22000122070312,83.33999633789062,82.5999984741211,83.08999633789062,61.11320495605469,6753100
2015-04-23,81.41999816894531,82.0999984741211,80.9000015258789,80.94999694824219,60.018104553222656,14569500
2015-04-24,81.04000091552734,81.52999877929688,80.9000015258789,81.0,60.055171966552734,8785500
2015-04-27,80.91000366210938,81.19999694824219,80.47000122070312,80.5999984741211,59.75859069824219,9192300
2015-04-28,80.7300033569336,80.81999969482422,80.19000244140625,80.41999816894531,59.625160217285156,8395500
2015-04-29,80.0,80.30999755859375,79.72000122070312,79.8499984741211,59.20254135131836,11858500
2015-04-30,79.94999694824219,80.1500015258789,79.06999969482422,79.51000213623047,58.950462341308594,9409300
2015-05-01,79.76000213623047,80.31999969482422,79.62999725341797,80.29000091552734,59.52878189086914,8193000
2015-05-04,80.4800033569336,80.97000122070312,80.30000305175781,80.3499984741211,59.5732536315918,7203800
2015-05-05,80.5,80.6500015258789,79.77999877929688,80.06999969482422,59.36565017700195,6589400
2015-05-06,80.33999633789062,80.58000183105469,79.5199966430664,80.4000015258789,59.61032485961914,7335700
2015-05-07,80.37000274658203,80.55000305175781,80.0,80.19999694824219,59.462059020996094,7224300
2015-05-08,80.88999938964844,81.20999908447266,80.81999969482422,80.95999908447266,60.0255241394043,6929400
2015-05-11,80.94999694824219,80.98999786376953,80.26000213623047,80.2699966430664,59.5139274597168,5237800
2015-05-12,80.02999877929688,80.29000091552734,79.36000061035156,79.94999694824219,59.27668762207031,6305800
2015-05-13,80.16000366210938,80.58999633789062,79.55000305175781,79.69999694824219,59.0913200378418,6459900
2015-05-14,80.11000061035156,80.69000244140625,80.08999633789062,80.56999969482422,59.73637390136719,5634200
2015-05-15,80.83000183105469,81.12000274658203,80.7300033569336,81.05000305175781,60.09225082397461,7454800
2015-05-18,80.97000122070312,81.12999725341797,80.5,80.73999786376953,59.86240768432617,5590800
2015-05-19,80.75,80.94999694824219,80.33000183105469,80.83000183105469,59.92914581298828,5729500
2015-05-20,80.93000030517578,81.0,80.44999694824219,80.4800033569336,59.66963577270508,5487000
2015-05-21,80.16999816894531,80.58000183105469,79.83999633789062,80.41000366210938,59.61775588989258,6054700
2015-05-22,80.23999786376953,80.4000015258789,79.91999816894531,79.94999694824219,59.27668762207031,6003600
2015-05-26,79.97000122070312,80.06999969482422,78.94000244140625,79.13999938964844,58.67613220214844,6698300
2015-05-27,79.22000122070312,79.94000244140625,79.08999633789062,79.38999938964844,58.86148452758789,8094600
2015-05-28,79.43000030517578,79.44999694824219,79.0199966430664,79.33000183105469,58.817012786865234,5803400
2015-05-29,79.18000030517578,79.23999786376953,78.19000244140625,78.38999938964844,58.12004852294922,12551700
2015-06-01,78.6500015258789,79.06999969482422,78.2699966430664,78.8499984741211,58.46112060546875,7588000
2015-06-02,78.45999908447266,78.72000122070312,78.16999816894531,78.54000091552734,58.23127746582031,7380800
2015-06-03,78.91000366210938,78.93000030517578,78.2699966430664,78.55999755859375,58.24610137939453,5985800
2015-06-04,78.41000366210938,78.83999633789062,78.05999755859375,78.1500015258789,57.942115783691406,7714600
2015-06-05,78.04000091552734,78.12000274658203,77.37000274658203,77.43000030517578,57.40829849243164,9439700
2015-06-08,77.4800033569336,77.9800033569336,77.0999984741211,77.70999908447266,57.615909576416016,10916200
2015-06-09,77.97000122070312,79.33000183105469,77.81999969482422,78.9000015258789,58.4981803894043,11528900
2015-06-10,79.2300033569336,79.79000091552734,79.01000213623047,79.54000091552734,58.97269058227539,9483500
2015-06-11,79.93000030517578,79.93000030517578,79.23999786376953,79.41000366210938,58.87630844116211,7633300
2015-06-12,79.16999816894531,79.31999969482422,78.56999969482422,78.87000274658203,58.475955963134766,6508600
2015-06-15,78.33000183105469,78.45999908447266,77.93000030517578,78.12000274658203,57.91988754272461,7527900
2015-06-16,79.5999984741211,79.5999984741211,78.54000091552734,79.0999984741211,58.6464729309082,8285700
2015-06-17,79.19999694824219,80.19000244140625,79.16000366210938,80.08000183105469,59.37308120727539,9305800
