Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,91.7699966430664,92.37000274658203,90.66000366210938,91.87999725341797,69.15855407714844,3767900
2015-01-05,90.3499984741211,90.41999816894531,86.5999984741211,87.02999877929688,65.50794982910156,11301400
2015-01-06,87.27999877929688,87.68000030517578,85.16999816894531,86.47000122070312,65.08641815185547,8660600
2015-01-07,87.37000274658203,88.13999938964844,86.41999816894531,87.80999755859375,66.09506225585938,6511100
2015-01-08,89.18000030517578,89.27999877929688,87.83999633789062,88.70999908447266,66.77247619628906,7617800
2015-01-09,88.76000213623047,88.88999938964844,87.0199966430664,87.6500015258789,65.9746322631836,4857100
2015-01-12,87.7300033569336,87.7699966430664,86.06999969482422,86.88999938964844,65.4025650024414,4351600
2015-01-13,87.68000030517578,87.9000015258789,85.19999694824219,86.37000274658203,65.01112365722656,5078100
2015-01-14,84.88999938964844,86.22000122070312,84.2699966430664,86.06999969482422,64.78534698486328,10366700
2015-01-15,86.02999877929688,86.16999816894531,84.30000305175781,84.31999969482422,63.98853302001953,6683900
2015-01-16,84.23999786376953,84.31999969482422,83.05000305175781,83.86000061035156,63.63944625854492,10424800
2015-01-20,84.41999816894531,84.5,83.19000244140625,83.97000122070312,63.722938537597656,5937300
2015-01-21,83.58999633789062,85.4000015258789,83.58999633789062,85.37000274658203,64.78535461425781,6613100
2015-01-22,86.05000305175781,87.36000061035156,85.43000030517578,86.81999969482422,65.88570404052734,5567800
2015-01-23,86.79000091552734,87.0,85.19999694824219,85.61000061035156,64.96749114990234,5027500
2015-01-26,85.36000061035156,86.26000213623047,84.9000015258789,86.02999877929688,65.28620147705078,8140500
2015-01-27,79.73999786376953,81.3499984741211,79.0999984741211,79.8499984741211,60.59636306762695,27489500
2015-01-28,80.4000015258789,81.19999694824219,79.95999908447266,80.01000213623047,60.717750549316406,14269300
2015-01-29,79.91000366210938,80.18000030517578,78.80999755859375,80.0,60.7101936340332,9157000
2015-01-30,79.51000213623047,80.81999969482422,79.41999816894531,79.97000122070312,60.687400817871094,8150700
2015-02-02,80.08000183105469,80.87999725341797,79.48999786376953,80.83999633789062,61.34764099121094,7149000
2015-02-03,81.22000122070312,84.11000061035156,81.1500015258789,83.91999816894531,63.68498992919922,10895300
2015-02-04,82.77999877929688,83.31999969482422,81.66000366210938,81.94999694824219,62.18997573852539,8806500
2015-02-05,82.4000015258789,83.62999725341797,81.87000274658203,83.56999969482422,63.419368743896484,6640200
2015-02-06,83.5999984741211,84.13999938964844,82.80000305175781,83.20999908447266,63.14615249633789,5581500
2015-02-09,83.05000305175781,84.87000274658203,82.94999694824219,84.66999816894531,64.25415802001953,7693800
2015-02-10,85.0,85.0,83.45999908447266,83.9000015258789,63.669803619384766,6569100
2015-02-11,83.55999755859375,83.66999816894531,82.23999786376953,83.41000366210938,63.29794692993164,5722600
2015-02-12,84.08000183105469,84.25,83.30999755859375,83.52999877929688,63.388999938964844,4623000
2015-02-13,84.11000061035156,85.48999786376953,84.02999877929688,85.12999725341797,64.60322570800781,5645500
2015-02-17,84.86000061035156,85.58000183105469,84.19999694824219,85.37999725341797,64.79293823242188,3924400
2015-02-18,84.91999816894531,85.80999755859375,84.58000183105469,84.80000305175781,64.352783203125,3568600
2015-02-19,83.80999755859375,84.0,82.20999908447266,83.30000305175781,63.214481353759766,5733500
2015-02-20,83.30000305175781,84.62000274658203,82.4000015258789,84.44000244140625,64.07958221435547,6029400
2015-02-23,83.9000015258789,83.9800033569336,83.13999938964844,83.48999786376953,63.358665466308594,5180000
2015-02-24,83.7699966430664,84.69000244140625,83.5999984741211,84.5,64.12512969970703,3678700
2015-02-25,84.5199966430664,85.36000061035156,84.16999816894531,85.1500015258789,64.61839294433594,3449500
2015-02-26,85.0999984741211,85.0999984741211,83.55999755859375,83.80000305175781,63.593894958496094,4457000
2015-02-27,84.18000030517578,84.18000030517578,82.88999938964844,82.9000015258789,62.91093826293945,4370500
2015-03-02,82.9000015258789,83.06999969482422,82.23999786376953,83.0,62.986785888671875,4155000
2015-03-03,82.70999908447266,83.79000091552734,82.6500015258789,82.83999633789062,62.86537551879883,4331700
2015-03-04,82.56999969482422,82.61000061035156,80.83000183105469,81.7300033569336,62.02302551269531,6863600
2015-03-05,81.7300033569336,81.7300033569336,80.05999755859375,81.51000213623047,61.856075286865234,7123500
2015-03-06,80.37000274658203,81.20999908447266,79.55000305175781,80.05999755859375,60.75571823120117,7913800
2015-03-09,80.16999816894531,81.33999633789062,80.0999984741211,80.80999755859375,61.32485580444336,4740500
2015-03-10,80.0199966430664,80.76000213623047,79.73999786376953,79.91000366210938,60.64189529418945,4850500
2015-03-11,80.1500015258789,80.1500015258789,79.26000213623047,79.69999694824219,60.482505798339844,4612200
2015-03-12,80.2699966430664,80.4800033569336,79.80000305175781,80.19000244140625,60.85437774658203,3612500
2015-03-13,79.9000015258789,79.91000366210938,78.19000244140625,79.2300033569336,60.12583923339844,7272700
2015-03-16,79.56999969482422,80.0,79.05999755859375,79.97000122070312,60.687400817871094,3598500
2015-03-17,79.3499984741211,79.3499984741211,78.25,78.44999694824219,59.53391647338867,6979900
2015-03-18,78.25,81.44000244140625,78.25,81.33000183105469,61.71944808959961,12154300
2015-03-19,80.5,80.5,79.55999755859375,80.08999633789062,60.77845764160156,5236200
2015-03-20,80.62000274658203,81.25,80.19000244140625,81.19000244140625,61.61324691772461,8216600
2015-03-23,81.19000244140625,81.91999816894531,81.0199966430664,81.08999633789062,61.537353515625,4704000
2015-03-24,81.1500015258789,81.19999694824219,80.19999694824219,80.4800033569336,61.0744514465332,3978700
2015-03-25,81.02999877929688,81.04000091552734,79.83000183105469,79.86000061035156,60.603919982910156,4803000
2015-03-26,79.63999938964844,80.80000305175781,79.51000213623047,79.87999725341797,60.61911392211914,4238500
2015-03-27,79.45999908447266,79.87999725341797,78.76000213623047,79.66999816894531,60.45976638793945,6336900
2015-03-30,80.01000213623047,81.5199966430664,80.0,81.37000274658203,61.74983215332031,4621200
2015-03-31,80.51000213623047,80.6500015258789,79.80999755859375,80.02999877929688,60.732940673828125,4848600
2015-04-01,80.02999877929688,80.5199966430664,79.38999938964844,79.63999938964844,60.436973571777344,4446200
2015-04-02,79.5999984741211,80.5,79.4000015258789,80.23999786376953,60.892303466796875,3555300
2015-04-06,80.3499984741211,82.0,79.9800033569336,81.48999786376953,61.840919494628906,4495400
2015-04-07,81.22000122070312,81.43000030517578,80.5,80.54000091552734,61.119991302490234,3526300
2015-04-08,80.83999633789062,81.23999786376953,79.91999816894531,80.44000244140625,61.04407501220703,4196200
2015-04-09,80.5,81.20999908447266,80.27999877929688,80.68000030517578,61.22621154785156,4291900
2015-04-10,81.0999984741211,82.80000305175781,80.73999786376953,82.5999984741211,62.68324661254883,6831900
2015-04-13,82.5999984741211,82.61000061035156,81.5999984741211,82.13999938964844,62.33417510986328,5293900
2015-04-14,82.55000305175781,83.23999786376953,81.54000091552734,83.0,62.986785888671875,5898700
2015-04-15,83.29000091552734,85.7300033569336,83.0,85.16000366210938,64.6259994506836,9643800
2015-04-16,84.4000015258789,84.9000015258789,84.0,84.33999633789062,64.53413391113281,5692300
2015-04-17,83.5,83.58999633789062,82.66000366210938,83.27999877929688,63.723087310791016,5314000
2015-04-20,83.95999908447266,84.75,83.87999725341797,84.5999984741211,64.73307800292969,3914600
2015-04-21,84.66000366210938,84.97000122070312,83.61000061035156,83.91999816894531,64.21280670166016,5620900
